job_gpu,total_free,queue_length,running_jobs,max_free_node,variance_free,can_fit_now,gpu_fit_ratio,fragmentation,queue_pressure,node_availability,avg_free_per_node,wait_time,arrival_time,run_id
2,0,9,9,0,0.0,0,0.0,0.0,38.0,0.0,0.0,7,54,10
5,9,10,7,3,0.859375,1,1.0,0.9270248108869579,4.0,0.0,1.125,19,55,10
7,2,7,8,2,0.4375,0,0.285714244897965,0.6614378277661477,10.666666666666666,0.0,0.25,18,50,10
1,7,6,8,3,1.109375,1,1.0,1.0532687216470449,3.5,0.5,0.875,2,68,10
5,10,9,7,4,1.9375,1,1.0,1.3919410907075054,3.8181818181818183,0.0,1.25,20,53,10
5,0,4,9,0,0.0,0,0.0,0.0,19.0,0.0,0.0,11,67,10
2,4,4,8,2,0.5,1,1.0,0.7071067811865476,4.2,0.125,0.5,6,66,10
7,6,4,7,2,0.6875,0,0.857142734693895,0.82915619758885,3.0,0.0,0.75,10,78,10
4,0,5,9,0,0.0,0,0.0,0.0,24.0,0.0,0.0,8,67,10
5,8,4,7,2,0.5,1,1.0,0.7071067811865476,2.111111111111111,0.0,1.0,12,73,10
8,0,2,8,0,0.0,0,0.0,0.0,10.0,0.0,0.0,15,76,10
3,0,3,8,0,0.0,0,0.0,0.0,18.0,0.0,0.0,3,76,10
3,8,5,6,2,0.75,1,1.0,0.8660254037844386,3.111111111111111,0.0,1.0,3,91,10
4,0,5,8,0,0.0,0,0.0,0.0,28.0,0.0,0.0,7,86,10
1,8,5,7,2,0.75,1,1.0,0.8660254037844386,3.4444444444444446,0.625,1.0,0,97,10
3,0,3,8,0,0.0,0,0.0,0.0,20.0,0.0,0.0,10,80,10
1,1,5,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,15.5,0.125,0.125,0,96,10
4,0,4,8,0,0.0,0,0.0,0.0,23.0,0.0,0.0,11,82,10
6,0,5,8,0,0.0,0,0.0,0.0,27.0,0.0,0.0,13,82,10
5,7,5,6,3,1.109375,1,1.0,1.0532687216470449,4.0,0.0,0.875,9,95,10
1,1,6,8,1,0.109375,1,0.9999990000010001,0.33071891388307384,17.5,0.125,0.125,0,103,10
6,2,5,6,1,0.1875,0,0.33333327777778704,0.4330127018922193,7.666666666666667,0.0,0.25,8,92,10
6,0,6,8,0,0.0,0,0.0,0.0,32.0,0.0,0.0,11,86,10
1,5,6,7,2,0.484375,1,1.0,0.6959705453537527,6.833333333333333,0.5,0.625,0,111,10
3,1,5,8,1,0.109375,0,0.33333322222225925,0.33071891388307384,16.0,0.0,0.125,4,101,10
7,5,5,6,2,0.484375,0,0.7142856122449125,0.6959705453537527,4.666666666666667,0.0,0.625,20,94,10
1,5,6,7,2,0.484375,1,1.0,0.6959705453537527,6.833333333333333,0.5,0.625,0,112,10
2,5,7,6,3,0.984375,1,1.0,0.9921567416492215,7.166666666666667,0.125,0.625,0,109,10
2,5,6,6,3,0.984375,1,1.0,0.9921567416492215,6.833333333333333,0.125,0.625,0,109,10
7,4,4,8,2,0.5,0,0.57142848979593,0.7071067811865476,5.0,0.0,0.5,17,98,10
7,9,6,5,3,0.859375,1,1.0,0.9270248108869579,2.9,0.0,1.125,17,93,10
2,5,7,7,2,0.484375,1,1.0,0.6959705453537527,7.0,0.125,0.625,0,112,10
2,1,6,8,1,0.109375,0,0.499999750000125,0.33071891388307384,16.5,0.0,0.125,3,117,10
3,5,8,7,2,0.484375,1,1.0,0.6959705453537527,7.333333333333333,0.0,0.625,6,112,10
7,1,4,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,13.5,0.0,0.125,21,107,10
7,1,5,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,17.0,0.0,0.125,22,108,10
2,1,7,8,1,0.109375,0,0.499999750000125,0.33071891388307384,20.0,0.0,0.125,9,119,10
6,7,5,7,2,0.609375,1,1.0,0.7806247497997998,4.0,0.0,0.875,20,100,10
7,5,5,7,2,0.484375,0,0.7142856122449125,0.6959705453537527,5.666666666666667,0.0,0.625,22,111,10
3,0,7,9,0,0.0,0,0.0,0.0,41.0,0.0,0.0,10,122,10
1,6,12,6,3,0.9375,1,1.0,0.9682458365518543,10.285714285714286,0.5,0.75,0,137,10
7,8,8,7,3,1.5,1,1.0,1.224744871391589,4.666666666666667,0.0,1.0,15,120,10
5,0,10,8,0,0.0,0,0.0,0.0,61.0,0.0,0.0,6,131,10
4,0,8,9,0,0.0,0,0.0,0.0,44.0,0.0,0.0,10,123,10
3,8,7,8,3,1.0,1,1.0,1.0,4.888888888888889,0.125,1.0,13,114,10
3,4,11,6,2,0.5,1,1.0,0.7071067811865476,13.2,0.0,0.5,10,132,10
8,4,7,7,1,0.25,0,0.4999999375000079,0.5,7.0,0.0,0.5,26,118,10
2,0,10,8,0,0.0,0,0.0,0.0,66.0,0.0,0.0,7,129,10
2,0,10,7,0,0.0,0,0.0,0.0,60.0,0.0,0.0,12,134,10
7,1,10,8,1,0.109375,0,0.1428571224489825,0.33071891388307384,28.0,0.0,0.125,17,124,10
4,7,12,6,3,1.109375,1,1.0,1.0532687216470449,8.75,0.0,0.875,12,135,10
5,11,11,5,4,1.984375,1,1.0,1.4086784586980805,5.5,0.0,1.375,12,133,10
2,12,13,5,4,2.5,1,1.0,1.5811388300841898,5.846153846153846,0.5,1.5,2,150,10
3,0,11,8,0,0.0,0,0.0,0.0,67.0,0.0,0.0,11,139,10
8,0,9,9,0,0.0,0,0.0,0.0,48.0,0.0,0.0,27,123,10
3,0,12,8,0,0.0,0,0.0,0.0,70.0,0.0,0.0,11,140,10
7,9,11,6,3,0.859375,1,1.0,0.9270248108869579,6.8,0.0,1.125,25,128,10
4,4,12,6,2,0.5,1,0.9999997500000625,0.7071067811865476,13.6,0.0,0.5,8,146,10
7,2,12,6,1,0.1875,0,0.285714244897965,0.4330127018922193,22.333333333333332,0.0,0.25,22,136,10
6,0,13,8,0,0.0,0,0.0,0.0,73.0,0.0,0.0,22,140,10
6,4,13,6,2,0.5,0,0.6666665555555741,0.7071067811865476,14.4,0.0,0.5,25,146,10
8,1,11,8,1,0.109375,0,0.12499998437500197,0.33071891388307384,31.5,0.0,0.125,36,125,10
5,7,14,7,4,1.859375,1,1.0,1.3635890143294642,9.875,0.0,0.875,22,141,10
7,3,14,7,1,0.234375,0,0.4285713673469475,0.4841229182759271,19.25,0.0,0.375,36,142,10
4,12,12,5,4,2.5,1,1.0,1.5811388300841898,5.538461538461538,0.125,1.5,27,150,10
8,7,11,6,3,1.109375,0,0.8749998906250137,1.0532687216470449,7.75,0.0,0.875,42,135,10
4,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,2,11
3,28,0,1,4,1.75,1,1.0,1.3228756555322954,0.0,0.875,3.5,0,3,11
7,24,0,3,4,3.0,1,1.0,1.7320508075688772,0.0,0.0,3.0,0,8,11
1,25,0,2,4,2.359375,1,1.0,1.5360257159305635,0.0,0.875,3.125,0,7,11
7,21,0,3,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,2.625,0,10,11
3,5,1,5,4,1.734375,1,1.0,1.3169567191065923,1.3333333333333333,0.125,0.625,0,13,11
6,17,0,3,4,3.109375,1,1.0,1.7633419974582356,0.0,0.0,2.125,0,11,11
3,9,1,5,4,2.359375,1,1.0,1.5360257159305635,0.8,0.25,1.125,10,14,11
6,11,0,4,4,3.234375,1,1.0,1.79843682124227,0.0,0.0,1.375,0,12,11
5,2,3,5,1,0.1875,0,0.399999920000016,0.4330127018922193,5.333333333333333,0.0,0.25,5,19,11
8,5,0,5,4,1.734375,0,0.6249999218750099,1.3169567191065923,0.0,0.0,0.625,1,13,11
1,8,9,5,4,1.75,1,1.0,1.3228756555322954,5.111111111111111,0.5,1.0,2,24,11
1,2,5,5,1,0.1875,1,1.0,0.4330127018922193,9.0,0.25,0.25,0,22,11
1,0,6,8,0,0.0,0,0.0,0.0,33.0,0.0,0.0,4,29,11
7,1,1,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,1.5,0.0,0.125,11,16,11
4,2,6,5,1,0.1875,0,0.49999987500003124,0.4330127018922193,9.333333333333334,0.0,0.25,11,22,11
3,7,6,7,3,1.109375,1,1.0,1.0532687216470449,4.625,0.125,0.875,3,27,11
1,8,8,5,4,1.75,1,1.0,1.3228756555322954,5.0,0.5,1.0,2,24,11
6,2,2,5,1,0.1875,0,0.33333327777778704,0.4330127018922193,3.3333333333333335,0.0,0.25,15,17,11
6,2,4,5,1,0.1875,0,0.33333327777778704,0.4330127018922193,7.0,0.0,0.25,15,19,11
7,2,7,5,1,0.1875,0,0.285714244897965,0.4330127018922193,10.666666666666666,0.0,0.25,22,22,11
2,0,7,8,0,0.0,0,0.0,0.0,37.0,0.0,0.0,3,31,11
2,9,10,7,4,2.359375,1,1.0,1.5360257159305635,5.0,0.375,1.125,5,34,11
6,3,7,7,3,0.984375,0,0.49999991666668053,0.9921567416492215,8.5,0.0,0.375,20,30,11
4,0,8,8,0,0.0,0,0.0,0.0,39.0,0.0,0.0,13,31,11
2,1,11,9,1,0.109375,0,0.499999750000125,0.33071891388307384,27.5,0.0,0.125,17,36,11
4,6,9,7,3,1.6875,1,1.0,1.299038105676658,6.142857142857143,0.0,0.75,13,32,11
7,1,7,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,19.0,0.0,0.125,23,23,11
3,5,10,7,2,0.484375,1,1.0,0.6959705453537527,7.5,0.0,0.625,19,33,11
7,9,9,7,4,2.359375,1,1.0,1.5360257159305635,4.3,0.0,1.125,22,34,11
4,5,9,7,2,0.484375,1,1.0,0.6959705453537527,6.833333333333333,0.0,0.625,19,33,11
6,1,9,9,1,0.109375,0,0.16666663888889352,0.33071891388307384,22.0,0.0,0.125,24,35,11
1,9,21,7,4,1.609375,1,1.0,1.2686114456365274,12.8,0.625,1.125,0,70,11
5,1,10,9,1,0.109375,0,0.199999960000008,0.33071891388307384,25.0,0.0,0.125,28,35,11
1,1,18,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,52.5,0.125,0.125,0,60,11
2,0,14,9,0,0.0,0,0.0,0.0,73.0,0.0,0.0,22,41,11
3,0,13,9,0,0.0,0,0.0,0.0,70.0,0.0,0.0,22,40,11
2,4,14,7,3,1.0,1,1.0,1.0,14.4,0.125,0.5,20,45,11
7,1,12,9,1,0.109375,0,0.1428571224489825,0.33071891388307384,28.5,0.0,0.125,33,37,11
8,1,13,9,1,0.109375,0,0.12499998437500197,0.33071891388307384,32.0,0.0,0.125,37,37,11
3,1,20,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,55.5,0.0,0.125,18,60,11
3,4,15,7,3,1.0,1,1.0,1.0,14.8,0.125,0.5,27,45,11
4,6,17,6,4,1.9375,1,1.0,1.3919410907075054,12.428571428571429,0.125,0.75,27,50,11
8,12,15,6,4,1.75,1,1.0,1.3228756555322954,5.769230769230769,0.0,1.5,37,44,11
5,7,15,6,4,2.359375,1,1.0,1.5360257159305635,9.125,0.0,0.875,30,46,11
8,0,15,7,0,0.0,0,0.0,0.0,71.0,0.0,0.0,36,48,11
1,1,18,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,54.5,0.125,0.125,0,83,11
3,4,19,7,2,0.5,1,1.0,0.7071067811865476,23.2,0.0,0.5,19,65,11
6,6,18,6,4,1.9375,1,0.9999998333333611,1.3919410907075054,13.0,0.0,0.75,36,50,11
1,1,21,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,57.0,0.125,0.125,0,97,11
8,2,16,7,1,0.1875,0,0.24999996875000394,0.4330127018922193,28.0,0.0,0.25,43,53,11
1,1,21,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,58.0,0.125,0.125,0,94,11
5,1,19,6,1,0.109375,0,0.199999960000008,0.33071891388307384,53.0,0.0,0.125,35,60,11
6,0,17,8,0,0.0,0,0.0,0.0,98.0,0.0,0.0,47,55,11
8,0,16,7,0,0.0,0,0.0,0.0,79.0,0.0,0.0,44,48,11
1,0,24,7,0,0.0,0,0.0,0.0,135.0,0.0,0.0,1,105,11
2,4,17,6,3,1.0,1,1.0,1.0,21.0,0.125,0.5,23,77,11
2,1,17,6,1,0.109375,0,0.499999750000125,0.33071891388307384,53.5,0.0,0.125,21,82,11
5,1,18,8,1,0.109375,0,0.199999960000008,0.33071891388307384,55.5,0.0,0.125,43,64,11
8,7,18,5,3,1.109375,0,0.8749998906250137,1.0532687216470449,12.875,0.0,0.875,53,59,11
6,7,17,5,3,1.109375,1,1.0,1.0532687216470449,12.125,0.0,0.875,52,59,11
8,0,16,8,0,0.0,0,0.0,0.0,90.0,0.0,0.0,49,55,11
1,0,25,7,0,0.0,0,0.0,0.0,131.0,0.0,0.0,3,115,11
3,1,17,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,51.0,0.0,0.125,33,87,11
7,2,20,8,1,0.1875,0,0.285714244897965,0.4330127018922193,40.333333333333336,0.0,0.25,56,67,11
1,0,25,7,0,0.0,0,0.0,0.0,137.0,0.0,0.0,2,110,11
4,2,19,8,1,0.1875,0,0.49999987500003124,0.4330127018922193,39.0,0.0,0.25,54,66,11
8,4,20,6,3,1.0,0,0.4999999375000079,1.0,22.6,0.0,0.5,56,62,11
7,1,16,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,50.0,0.0,0.125,46,82,11
8,4,18,6,3,1.0,0,0.4999999375000079,1.0,21.4,0.0,0.5,47,77,11
3,1,18,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,52.5,0.0,0.125,40,88,11
5,0,16,7,0,0.0,0,0.0,0.0,98.0,0.0,0.0,48,85,11
5,7,17,5,3,1.109375,1,1.0,1.0532687216470449,12.875,0.0,0.875,50,86,11
1,1,25,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,64.5,0.125,0.125,0,129,11
5,1,19,6,1,0.109375,0,0.199999960000008,0.33071891388307384,54.0,0.0,0.125,45,91,11
3,1,22,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,58.5,0.0,0.125,47,94,11
5,0,21,7,0,0.0,0,0.0,0.0,114.0,0.0,0.0,44,98,11
7,1,20,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,54.5,0.0,0.125,47,93,11
3,1,22,7,1,0.109375,0,0.33333322222225925,0.33071891388307384,61.5,0.0,0.125,42,101,11
4,9,20,5,4,2.109375,1,1.0,1.4523687548277813,11.3,0.125,1.125,44,92,11
2,1,28,6,1,0.109375,0,0.499999750000125,0.33071891388307384,76.0,0.0,0.125,8,132,11
7,2,23,6,1,0.1875,0,0.285714244897965,0.4330127018922193,41.333333333333336,0.0,0.25,51,103,11
8,5,22,6,3,0.984375,0,0.6249999218750099,0.9921567416492215,19.833333333333332,0.0,0.625,51,95,11
6,1,21,7,1,0.109375,0,0.16666663888889352,0.33071891388307384,58.5,0.0,0.125,51,101,11
3,1,25,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,68.0,0.0,0.125,49,106,11
4,0,24,7,0,0.0,0,0.0,0.0,133.0,0.0,0.0,48,109,11
7,8,24,6,3,1.0,1,1.0,1.0,15.11111111111111,0.0,1.0,58,104,11
7,8,23,6,3,1.0,1,1.0,1.0,14.333333333333334,0.0,1.0,57,104,11
4,7,23,6,3,1.109375,1,1.0,1.0532687216470449,15.75,0.0,0.875,52,102,11
4,9,26,5,4,2.109375,1,1.0,1.4523687548277813,13.6,0.125,1.125,53,112,11
4,0,26,7,0,0.0,0,0.0,0.0,138.0,0.0,0.0,55,110,11
6,7,26,6,3,1.109375,1,1.0,1.0532687216470449,17.125,0.0,0.875,49,123,11
6,0,26,7,0,0.0,0,0.0,0.0,132.0,0.0,0.0,51,116,11
3,1,23,7,1,0.109375,0,0.33333322222225925,0.33071891388307384,61.0,0.0,0.125,47,121,11
4,7,25,6,3,1.109375,1,1.0,1.0532687216470449,16.625,0.0,0.875,45,123,11
3,5,27,7,2,0.484375,1,1.0,0.6959705453537527,26.0,0.0,0.625,38,143,11
5,0,25,7,0,0.0,0,0.0,0.0,128.0,0.0,0.0,48,125,11
3,0,31,6,0,0.0,0,0.0,0.0,169.0,0.0,0.0,39,135,11
6,11,26,4,3,1.234375,1,1.0,1.1110243021644486,11.083333333333334,0.0,1.375,56,128,11
7,1,25,6,1,0.109375,0,0.1428571224489825,0.33071891388307384,64.5,0.0,0.125,57,130,11
6,0,30,6,0,0.0,0,0.0,0.0,163.0,0.0,0.0,58,135,11
8,1,24,7,1,0.109375,0,0.12499998437500197,0.33071891388307384,62.5,0.0,0.125,60,122,11
3,0,27,7,0,0.0,0,0.0,0.0,156.0,0.0,0.0,35,149,11
8,1,26,6,1,0.109375,0,0.12499998437500197,0.33071891388307384,68.0,0.0,0.125,59,130,11
6,5,29,5,3,0.984375,0,0.8333331944444675,0.9921567416492215,25.666666666666668,0.0,0.625,56,133,11
8,1,27,6,1,0.109375,0,0.12499998437500197,0.33071891388307384,72.0,0.0,0.125,68,131,11
7,1,30,7,1,0.109375,0,0.1428571224489825,0.33071891388307384,83.0,0.0,0.125,61,137,11
8,5,30,5,3,0.984375,0,0.6249999218750099,0.9921567416492215,26.666666666666668,0.0,0.625,73,133,11
8,2,27,8,1,0.1875,0,0.24999996875000394,0.4330127018922193,52.0,0.0,0.25,66,145,11
8,15,32,4,3,0.609375,1,1.0,0.7806247497997998,10.75,0.0,1.875,72,136,11
4,32,0,0,4,0.0,1,1.0,0.0,0.0,1.0,4.0,0,0,12
1,28,0,1,4,1.75,1,1.0,1.3228756555322954,0.0,0.875,3.5,0,1,12
2,15,1,5,4,3.609375,1,1.0,1.899835519196333,0.5,0.5,1.875,0,4,12
6,26,0,3,4,1.9375,1,1.0,1.3919410907075054,0.0,0.0,3.25,0,3,12
8,15,0,5,4,3.609375,1,1.0,1.899835519196333,0.0,0.0,1.875,0,4,12
1,28,1,1,4,1.75,1,1.0,1.3228756555322954,0.034482758620689655,0.875,3.5,0,1,12
5,26,1,3,4,1.9375,1,1.0,1.3919410907075054,0.2222222222222222,0.0,3.25,0,3,12
7,10,0,5,4,2.6875,1,1.0,1.6393596310755,0.0,0.0,1.25,0,11,12
4,24,0,2,4,1.75,1,1.0,1.3228756555322954,0.0,0.5,3.0,0,19,12
1,25,0,1,4,1.609375,1,1.0,1.2686114456365274,0.0,0.875,3.125,0,18,12
8,11,0,6,4,2.484375,1,1.0,1.5761900266148114,0.0,0.0,1.375,0,23,12
4,24,1,2,4,1.75,1,1.0,1.3228756555322954,0.16,0.5,3.0,0,19,12
5,3,0,7,3,0.984375,0,0.599999880000024,0.9921567416492215,0.0,0.0,0.375,1,24,12
1,16,0,4,4,2.75,1,1.0,1.6583123951777,0.0,0.625,2.0,0,20,12
8,2,0,8,2,0.4375,0,0.24999996875000394,0.6614378277661477,0.0,0.0,0.25,4,27,12
4,15,0,5,4,2.859375,1,1.0,1.6909686573085854,0.0,0.25,1.875,0,21,12
6,3,1,7,3,0.984375,0,0.49999991666668053,0.9921567416492215,1.25,0.0,0.375,1,24,12
1,14,2,5,4,2.6875,1,1.0,1.6393596310755,0.7333333333333333,0.625,1.75,0,25,12
4,3,0,7,2,0.484375,0,0.7499998125000469,0.6959705453537527,0.0,0.0,0.375,3,32,12
4,2,1,6,1,0.1875,0,0.49999987500003124,0.4330127018922193,2.3333333333333335,0.0,0.25,1,40,12
8,7,2,6,2,0.859375,0,0.8749998906250137,0.9270248108869579,1.375,0.0,0.875,4,35,12
7,3,1,7,2,0.484375,0,0.4285713673469475,0.6959705453537527,1.0,0.0,0.375,4,34,12
5,8,3,5,2,1.0,1,1.0,1.0,2.2222222222222223,0.0,1.0,7,42,12
7,8,2,6,4,1.75,1,1.0,1.3228756555322954,1.6666666666666667,0.0,1.0,4,38,12
5,6,3,5,3,0.9375,1,1.0,0.9682458365518543,2.7142857142857144,0.0,0.75,5,41,12
8,2,2,6,1,0.1875,0,0.24999996875000394,0.4330127018922193,3.6666666666666665,0.0,0.25,13,40,12
4,2,4,5,2,0.4375,0,0.49999987500003124,0.6614378277661477,7.0,0.0,0.25,9,45,12
7,6,5,4,2,0.9375,0,0.857142734693895,0.9682458365518543,3.5714285714285716,0.0,0.75,14,46,12
3,1,3,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,9.0,0.0,0.125,11,43,12
3,1,6,5,1,0.109375,0,0.33333322222225925,0.33071891388307384,16.5,0.0,0.125,9,48,12
8,1,7,5,1,0.109375,0,0.12499998437500197,0.33071891388307384,18.0,0.0,0.125,19,48,12
2,0,8,5,0,0.0,0,0.0,0.0,40.0,0.0,0.0,16,51,12
5,0,9,5,0,0.0,0,0.0,0.0,42.0,0.0,0.0,16,52,12
1,0,7,5,0,0.0,0,0.0,0.0,39.0,0.0,0.0,6,51,12
6,1,5,5,1,0.109375,0,0.16666663888889352,0.33071891388307384,13.5,0.0,0.125,13,48,12
1,0,6,7,0,0.0,0,0.0,0.0,34.0,0.0,0.0,5,62,12
2,0,9,7,0,0.0,0,0.0,0.0,41.0,0.0,0.0,10,66,12
3,0,7,6,0,0.0,0,0.0,0.0,32.0,0.0,0.0,13,55,12
2,0,4,8,0,0.0,0,0.0,0.0,24.0,0.0,0.0,3,79,12
3,0,5,9,0,0.0,0,0.0,0.0,28.0,0.0,0.0,3,73,12
8,1,7,7,1,0.109375,0,0.12499998437500197,0.33071891388307384,19.5,0.0,0.125,20,58,12
8,0,8,6,0,0.0,0,0.0,0.0,35.0,0.0,0.0,19,56,12
3,0,7,7,0,0.0,0,0.0,0.0,35.0,0.0,0.0,9,62,12
3,0,8,7,0,0.0,0,0.0,0.0,38.0,0.0,0.0,11,64,12
5,11,6,7,3,1.484375,1,1.0,1.2183492931011204,2.5833333333333335,0.0,1.375,12,75,12
2,10,5,6,3,1.1875,1,1.0,1.0897247358851685,2.909090909090909,0.5,1.25,0,78,12
7,8,7,7,2,1.0,1,1.0,1.0,3.5555555555555554,0.0,1.0,20,68,12
4,10,4,6,3,1.1875,1,1.0,1.0897247358851685,2.5454545454545454,0.0,1.25,10,78,12
5,0,6,8,0,0.0,0,0.0,0.0,30.0,0.0,0.0,15,81,12
2,8,15,6,3,1.25,1,1.0,1.118033988749895,10.444444444444445,0.375,1.0,1,90,12
1,4,14,6,3,1.0,1,1.0,1.0,17.2,0.25,0.5,4,93,12
4,0,9,8,0,0.0,0,0.0,0.0,53.0,0.0,0.0,17,83,12
1,0,15,7,0,0.0,0,0.0,0.0,88.0,0.0,0.0,3,94,12
8,7,5,7,2,0.859375,0,0.8749998906250137,0.9270248108869579,3.125,0.0,0.875,14,76,12
4,0,5,8,0,0.0,0,0.0,0.0,26.0,0.0,0.0,13,80,12
5,3,12,7,2,0.484375,0,0.599999880000024,0.6959705453537527,17.5,0.0,0.375,16,86,12
5,0,8,8,0,0.0,0,0.0,0.0,43.0,0.0,0.0,17,81,12
1,0,16,7,0,0.0,0,0.0,0.0,89.0,0.0,0.0,3,95,12
1,1,13,9,1,0.109375,1,0.9999990000010001,0.33071891388307384,40.5,0.125,0.125,0,99,12
2,5,14,9,2,0.734375,1,1.0,0.8569568250501305,14.166666666666666,0.25,0.625,3,102,12
5,5,14,6,2,0.734375,1,0.99999980000004,0.8569568250501305,13.666666666666666,0.0,0.625,23,87,12
4,1,12,9,1,0.109375,0,0.24999993750001562,0.33071891388307384,38.5,0.0,0.125,8,99,12
5,0,13,10,0,0.0,0,0.0,0.0,87.0,0.0,0.0,8,106,12
1,4,13,9,3,1.0,1,1.0,1.0,16.2,0.25,0.5,5,100,12
8,0,7,8,0,0.0,0,0.0,0.0,35.0,0.0,0.0,29,81,12
5,4,15,6,3,1.0,0,0.799999840000032,1.0,17.4,0.0,0.5,20,93,12
1,0,16,9,0,0.0,0,0.0,0.0,100.0,0.0,0.0,5,112,12
5,0,13,10,0,0.0,0,0.0,0.0,88.0,0.0,0.0,15,108,12
1,0,14,9,0,0.0,0,0.0,0.0,95.0,0.0,0.0,4,112,12
7,2,9,7,2,0.4375,0,0.285714244897965,0.6614378277661477,16.0,0.0,0.25,37,82,12
4,0,15,9,0,0.0,0,0.0,0.0,96.0,0.0,0.0,9,112,12
7,3,11,7,2,0.484375,0,0.4285713673469475,0.6959705453537527,15.75,0.0,0.375,43,86,12
1,1,20,7,1,0.109375,1,0.9999990000010001,0.33071891388307384,65.5,0.125,0.125,0,131,12
1,0,16,8,0,0.0,0,0.0,0.0,110.0,0.0,0.0,1,124,12
6,0,10,8,0,0.0,0,0.0,0.0,57.0,0.0,0.0,43,85,12
6,0,16,9,0,0.0,0,0.0,0.0,98.0,0.0,0.0,18,115,12
4,1,16,8,1,0.109375,0,0.24999993750001562,0.33071891388307384,51.5,0.0,0.125,15,117,12
7,11,15,5,4,1.984375,1,1.0,1.4086784586980805,7.5,0.0,1.375,48,88,12
7,5,13,6,2,0.734375,0,0.7142856122449125,0.8569568250501305,12.5,0.0,0.625,46,87,12
5,0,16,9,0,0.0,0,0.0,0.0,106.0,0.0,0.0,25,118,12
4,1,19,7,1,0.109375,0,0.24999993750001562,0.33071891388307384,61.5,0.0,0.125,19,125,12
8,5,15,6,2,0.734375,0,0.6249999218750099,0.8569568250501305,14.5,0.0,0.625,56,87,12
5,1,18,7,1,0.109375,0,0.199999960000008,0.33071891388307384,59.0,0.0,0.125,29,125,12
1,1,21,6,1,0.109375,1,0.9999990000010001,0.33071891388307384,66.5,0.125,0.125,0,141,12
7,5,13,9,2,0.734375,0,0.7142856122449125,0.8569568250501305,13.0,0.0,0.625,43,102,12
7,1,15,9,1,0.109375,0,0.1428571224489825,0.33071891388307384,50.5,0.0,0.125,42,109,12
8,0,14,10,0,0.0,0,0.0,0.0,82.0,0.0,0.0,58,104,12
8,8,14,6,3,1.25,1,0.9999998750000157,1.118033988749895,9.555555555555555,0.0,1.0,68,90,12
6,0,19,8,0,0.0,0,0.0,0.0,126.0,0.0,0.0,33,127,12
8,0,14,10,0,0.0,0,0.0,0.0,93.0,0.0,0.0,60,108,12
3,13,19,5,4,1.734375,1,1.0,1.3169567191065923,9.071428571428571,0.25,1.625,22,133,12
7,5,16,8,4,1.734375,0,0.7142856122449125,1.3169567191065923,16.0,0.0,0.625,53,114,12
7,0,17,8,0,0.0,0,0.0,0.0,111.0,0.0,0.0,50,124,12
7,7,17,7,3,1.109375,1,0.9999998571428775,1.0532687216470449,13.875,0.0,0.875,53,119,12
8,5,16,7,4,1.734375,0,0.6249999218750099,1.3169567191065923,17.833333333333332,0.0,0.625,51,123,12
3,0,18,7,0,0.0,0,0.0,0.0,117.0,0.0,0.0,40,135,12
2,0,24,6,0,0.0,0,0.0,0.0,139.0,0.0,0.0,36,147,12
7,8,20,7,2,1.0,1,1.0,1.0,14.666666666666666,0.0,1.0,49,128,12
5,8,20,6,3,1.25,1,1.0,1.118033988749895,14.777777777777779,0.0,1.0,54,129,12
3,1,23,6,1,0.109375,0,0.33333322222225925,0.33071891388307384,69.0,0.0,0.125,50,141,12
8,1,20,6,1,0.109375,0,0.12499998437500197,0.33071891388307384,62.5,0.0,0.125,57,140,12
6,1,18,6,1,0.109375,0,0.16666663888889352,0.33071891388307384,56.5,0.0,0.125,49,137,12
6,1,19,6,1,0.109375,0,0.16666663888889352,0.33071891388307384,59.5,0.0,0.125,53,138,12
4,1,22,6,1,0.109375,0,0.24999993750001562,0.33071891388307384,67.0,0.0,0.125,51,141,12
6,1,23,6,1,0.109375,0,0.16666663888889352,0.33071891388307384,70.0,0.0,0.125,62,142,12
3,13,24,4,3,1.234375,1,1.0,1.1110243021644486,10.428571428571429,0.25,1.625,54,143,12
3,7,23,5,3,1.109375,1,1.0,1.0532687216470449,17.0,0.125,0.875,59,145,12
7,0,23,6,0,0.0,0,0.0,0.0,132.0,0.0,0.0,58,147,12
4,7,22,5,3,1.109375,1,1.0,1.0532687216470449,16.5,0.0,0.875,53,145,12
